COD_INMUEBLE,NOM_SUCURSAL,NOM_BARRIO,NOM_CIUDAD,ESTRATO,TIPO_INMUEBLE,AREA,VLR_CANON,VLR_ADMINISTRACION,FECHA_CONSIGNACION,FECHA_RECONSIGNACION,FECHA_CONTRATO,COD_ESTADO_CONTRATO
5592,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,LOCAL,13,642610,213000,'22/11/2016',,'03/02/2018',VIGENTE
5593,FLORIDABLANCA,TRINITARIOS,FLORIDABLANCA,CUATRO,APARTAMENTO,83,795030,146000,'18/04/2016',,'02/07/2016',INACTIVO
5594,FLORIDABLANCA,LOS ANDES,FLORIDABLANCA,CUATRO,LOCAL,30,1061020,0,'20/04/2016',,'19/05/2016',VIGENTE
5595,FLORIDABLANCA,LOS ANDES,FLORIDABLANCA,CUATRO,LOCAL,30,900000,0,'20/04/2016',,'19/05/2016',INACTIVO
5596,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,CASA,98,674700,135000,'14/06/2016','21/01/2019','22/02/2019',VIGENTE
5597,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,LOCAL,26,624540,135000,'14/06/2016','21/01/2019','15/12/2017',INACTIVO
5598,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,APARTAMENTO,55,600000,135000,'14/06/2016','21/01/2019','14/12/2016',INACTIVO
5599,FLORIDABLANCA,LOS ROSALES,FLORIDABLANCA,DOS,CASA,22,1000000,0,'15/06/2016',,'28/11/2020',VIGENTE
5600,FLORIDABLANCA,LOS ROSALES,FLORIDABLANCA,DOS,APARTAMENTO,80,700000,0,'15/06/2016',,'30/11/2019',INACTIVO
5601,FLORIDABLANCA,LOS ROSALES,FLORIDABLANCA,DOS,CASA,36,1210830,0,'15/06/2016',,'24/06/2016',INACTIVO
5602,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,LOCAL,21,622800,135000,'31/08/2016','18/01/2019','05/02/2019',VIGENTE
5603,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,CASA,73,693480,135000,'31/08/2016','18/01/2019','01/10/2016',INACTIVO
5604,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,75,891850,258000,'24/11/2016',,'21/01/2017',VIGENTE
5605,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,CUATRO,APARTAMENTO,35,870000,0,'26/11/2016',,'10/04/2017',VIGENTE
5606,FLORIDABLANCA,ABADIAS,FLORIDABLANCA,CINCO,APARTAMENTO,44,1038000,207000,'21/04/2016',,'16/09/2016',VIGENTE
5607,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,APARTAMENTO,76,1089900,322000,'16/06/2016',,'04/09/2019',VIGENTE
5608,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,APARTAMENTO,53,1080000,322000,'16/06/2016',,'11/05/2018',INACTIVO
5609,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,LOCAL,28,1057500,322000,'16/06/2016',,'10/11/2016',INACTIVO
5610,FLORIDABLANCA,ABADIAS,FLORIDABLANCA,CINCO,LOCAL,12,850000,193000,'31/08/2016','24/01/2020','22/12/2017',INACTIVO
5611,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,TRES,CASA,41,750000,140500,'27/07/2018',,'07/01/2017',INACTIVO
5612,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,APARTAMENTO,80,1061020,263600,'30/11/2016',,'29/12/2016',VIGENTE
5613,FLORIDABLANCA,ANILLO VIAL,FLORIDABLANCA,CINCO,APARTAMENTO,61,728000,126000,'30/11/2016',,'07/01/2017',INACTIVO
5614,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,28,900000,248100,'19/06/2018',,'11/11/2020',VIGENTE
5615,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,25,907980,248100,'19/06/2018',,'18/10/2018',INACTIVO
5616,FLORIDABLANCA,BUCARICA,FLORIDABLANCA,TRES,LOCAL,15,519000,0,'07/09/2016',,'30/01/2019',VIGENTE
5617,FLORIDABLANCA,BUCARICA,FLORIDABLANCA,TRES,APARTAMENTO,63,550380,0,'07/09/2016',,'10/12/2016',INACTIVO
5618,FLORIDABLANCA,ABADIAS,FLORIDABLANCA,CINCO,CASA,54,966600,227000,'12/09/2016',,'02/06/2017',VIGENTE
5619,FLORIDABLANCA,ABADIAS,FLORIDABLANCA,CINCO,LOCAL,25,950000,227000,'25/02/2016',,'29/06/2016',VIGENTE
5620,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,CUATRO,CASA,34,676590,147000,'12/10/2018',,'24/03/2017',INACTIVO
5621,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,CUATRO,APARTAMENTO,44,753210,147000,'12/10/2018',,'04/12/2018',INACTIVO
5622,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,CUATRO,APARTAMENTO,51,700000,147000,'12/10/2018',,'19/05/2016',INACTIVO
5623,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,71,1057500,227100,'28/04/2016',,'06/08/2016',INACTIVO
5624,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,53,1231660,227100,'28/04/2016',,'03/10/2018',VIGENTE
5625,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,25,1061020,241000,'28/04/2016',,'28/05/2016',VIGENTE
5626,FLORIDABLANCA,RIO FRIO,FLORIDABLANCA,CINCO,APARTAMENTO,29,1061020,251000,'28/04/2016',,'30/07/2016',VIGENTE
5627,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,CUATRO,CASA,29,815860,225000,'29/06/2016',,'21/05/2019',VIGENTE
5628,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,CUATRO,APARTAMENTO,58,880600,225000,'29/06/2016',,'30/07/2016',INACTIVO
5629,FLORIDABLANCA,PRIMAVERA,FLORIDABLANCA,SEIS,LOCAL,28,717000,33000,'15/09/2016',,'23/12/2020',VIGENTE
5630,FLORIDABLANCA,PRIMAVERA,FLORIDABLANCA,SEIS,APARTAMENTO,78,870400,33000,'15/09/2016',,'08/02/2017',INACTIVO
5631,FLORIDABLANCA,RIO FRIO,FLORIDABLANCA,SEIS,APARTAMENTO,66,12650000,0,'30/04/2016',,'15/09/2017',INACTIVO
5632,FLORIDABLANCA,ABADIAS,FLORIDABLANCA,CINCO,APARTAMENTO,21,1020310,209000,'15/09/2016',,'29/06/2017',VIGENTE
5633,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,CUATRO,LOCAL,12,700000,147000,'06/07/2016',,'19/10/2019',VIGENTE
5634,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,CUATRO,LOCAL,14,715490,147000,'06/07/2016',,'11/07/2016',INACTIVO
5635,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,CUATRO,LOCAL,30,951750,197000,'06/07/2016',,'16/09/2016',INACTIVO
5636,FLORIDABLANCA,ALTOVIENTO,FLORIDABLANCA,DOS,APARTAMENTO,65,650000,0,'11/05/2016',,'23/12/2020',VIGENTE
5637,FLORIDABLANCA,ALTOVIENTO,FLORIDABLANCA,DOS,APARTAMENTO,92,708530,0,'11/05/2016',,'28/05/2016',INACTIVO
5638,FLORIDABLANCA,ALTOVIENTO,FLORIDABLANCA,DOS,APARTAMENTO,75,650000,0,'11/05/2016',,'20/07/2018',INACTIVO
5639,FLORIDABLANCA,ALTOVIENTO,FLORIDABLANCA,DOS,APARTAMENTO,65,686990,0,'11/05/2016',,'24/06/2017',INACTIVO
5640,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,CUATRO,APARTAMENTO,88,803260,191000,'11/07/2016',,'13/02/2018',VIGENTE
5641,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,CUATRO,APARTAMENTO,57,793130,191000,'11/07/2016',,'15/10/2016',INACTIVO
5642,FLORIDABLANCA,ALTO VIENTO,FLORIDABLANCA,DOS,CASA,75,650000,0,'15/07/2016',,'22/11/2017',INACTIVO
5643,FLORIDABLANCA,ALTO VIENTO,FLORIDABLANCA,DOS,CASA,79,670000,0,'15/07/2016',,'06/08/2016',INACTIVO
5644,FLORIDABLANCA,ALTO VIENTO,FLORIDABLANCA,DOS,APARTAMENTO,76,697400,0,'15/07/2016',,'16/09/2016',INACTIVO
5645,FLORIDABLANCA,ALTO VIENTO,FLORIDABLANCA,DOS,CASA,94,650000,0,'15/07/2016',,'02/02/2019',VIGENTE
5646,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,18,1119970,246000,'08/02/2013',,'18/08/2016',VIGENTE
5647,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,47,1140260,246000,'08/02/2013',,'08/10/2014',INACTIVO
5648,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,13,1019400,246000,'08/02/2013',,'28/02/2013',INACTIVO
5649,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,25,1353900,340000,'06/04/2013',,'18/05/2013',INACTIVO
5650,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,CASA,74,1163250,340000,'06/04/2013',,'17/09/2016',INACTIVO
5651,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,28,1231660,340000,'06/04/2013',,'26/07/2018',VIGENTE
5652,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,26,1245600,278300,'06/04/2013',,'12/02/2019',VIGENTE
5653,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,APARTAMENTO,89,1000000,278300,'06/04/2013',,'22/07/2014',INACTIVO
5654,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,APARTAMENTO,82,1019400,278300,'06/04/2013',,'19/06/2013',INACTIVO
5655,FLORIDABLANCA,LAGOS DEL CACIQUE,BUCARAMANGA,CUATRO,APARTAMENTO,63,900000,188000,'29/05/2013',,'28/08/2020',VIGENTE
5656,FLORIDABLANCA,LAGOS DEL CACIQUE,BUCARAMANGA,CUATRO,APARTAMENTO,38,1135750,188000,'29/05/2013',,'30/08/2016',INACTIVO
5657,FLORIDABLANCA,LAGOS DEL CACIQUE,BUCARAMANGA,CUATRO,CASA,22,1015430,188000,'29/05/2013',,'24/06/2013',INACTIVO
5658,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,TRES,APARTAMENTO,80,620000,160000,'27/07/2013',,'05/12/2020',VIGENTE
5659,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,TRES,LOCAL,23,612420,160000,'27/07/2013',,'29/03/2019',INACTIVO
5660,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,TRES,APARTAMENTO,85,620540,160000,'27/07/2013',,'10/08/2013',INACTIVO
5661,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,TRES,LOCAL,28,624540,160000,'27/07/2013',,'26/10/2017',INACTIVO
5662,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,APARTAMENTO,27,458730,0,'13/02/2013',,'15/02/2013',INACTIVO
5663,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,APARTAMENTO,85,498050,0,'13/02/2013',,'24/05/2014',INACTIVO
5664,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,APARTAMENTO,39,581630,0,'13/02/2013',,'20/10/2016',INACTIVO
5665,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,APARTAMENTO,51,535500,0,'13/02/2013',,'06/01/2018',VIGENTE
5666,FLORIDABLANCA,FATIMA,FLORIDABLANCA,CUATRO,APARTAMENTO,48,830000,213000,'30/05/2013',,'12/12/2015',INACTIVO
5667,FLORIDABLANCA,FATIMA,FLORIDABLANCA,CUATRO,APARTAMENTO,67,866490,213000,'30/05/2013',,'29/06/2013',INACTIVO
5668,FLORIDABLANCA,FATIMA,FLORIDABLANCA,CUATRO,APARTAMENTO,69,860380,213000,'30/05/2013',,'26/08/2014',INACTIVO
5669,FLORIDABLANCA,FATIMA,FLORIDABLANCA,CUATRO,LOCAL,28,749700,213000,'30/05/2013',,'02/06/2018',VIGENTE
5670,FLORIDABLANCA,FATIMA,FLORIDABLANCA,CUATRO,LOCAL,24,770270,213000,'30/05/2013',,'13/01/2017',INACTIVO
5671,FLORIDABLANCA,EL BOSQUE,FLORIDABLANCA,CUATRO,CASA,53,931080,171200,'12/04/2013',,'19/04/2013',VIGENTE
5672,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,14,800000,262000,'23/02/2013',,'26/07/2019',VIGENTE
5673,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,17,968040,262000,'23/02/2013',,'30/06/2017',INACTIVO
5674,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,APARTAMENTO,27,1071830,262000,'23/02/2013',,'30/07/2013',INACTIVO
5675,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,23,750000,209500,'28/02/2013','20/02/2020','30/10/2020',VIGENTE
5676,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,96,869350,209500,'28/02/2013','20/02/2020','07/03/2013',INACTIVO
5677,FLORIDABLANCA,BELLAVISTA,FLORIDABLANCA,TRES,LOCAL,22,496770,0,'19/04/2013',,'03/05/2013',INACTIVO
5678,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,CASA,37,700000,203000,'28/02/2013',,'13/11/2020',VIGENTE
5679,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,CASA,45,720000,203000,'28/02/2013',,'28/09/2019',INACTIVO
5680,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,26,832720,203000,'28/02/2013',,'01/12/2015',INACTIVO
5681,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,19,792530,203000,'28/02/2013',,'17/08/2013',INACTIVO
5682,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,15,830400,231000,'20/04/2013',,'27/08/2019',VIGENTE
5683,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,30,850000,231000,'20/04/2013',,'08/06/2013',INACTIVO
5684,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,CASA,70,10775760,1722400,'26/04/2013',,'28/01/2014',VIGENTE
5685,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,68,807250,163035,'13/12/2012',,'19/01/2013',INACTIVO
5686,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,41,803250,163035,'13/12/2012',,'10/10/2018',VIGENTE
5687,FLORIDABLANCA,BUCARICA,FLORIDABLANCA,TRES,LOCAL,26,567490,0,'20/12/2012',,'28/02/2018',INACTIVO
5688,FLORIDABLANCA,BUCARICA,FLORIDABLANCA,TRES,CASA,39,550000,0,'20/12/2012',,'28/12/2012',INACTIVO
5689,FLORIDABLANCA,FATIMA,FLORIDABLANCA,COMERCIAL,CASA,81,1100490,65000,'21/12/2012',,'01/02/2014',INACTIVO
5690,FLORIDABLANCA,FATIMA,FLORIDABLANCA,COMERCIAL,APARTAMENTO,61,1196800,65000,'21/12/2012',,'30/01/2019',VIGENTE
5691,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,CASA,24,778500,0,'28/12/2012',,'29/07/2019',VIGENTE
5692,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,LOCAL,27,750000,0,'28/12/2012',,'11/04/2018',INACTIVO
5693,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,LOCAL,23,940760,0,'28/12/2012',,'15/02/2014',INACTIVO
5694,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,LOCAL,12,972900,0,'28/12/2012',,'05/04/2016',INACTIVO
5695,FLORIDABLANCA,LAGOS I,FLORIDABLANCA,CUATRO,LOCAL,19,717080,0,'28/12/2012',,'18/01/2013',INACTIVO
5696,FLORIDABLANCA,VILLABEL,FLORIDABLANCA,TRES,LOCAL,17,612890,152880,'30/04/2013',,'15/05/2013',INACTIVO
5697,FLORIDABLANCA,VILLABEL,FLORIDABLANCA,TRES,LOCAL,15,600000,152880,'30/04/2013',,'08/08/2015',INACTIVO
5698,FLORIDABLANCA,VILLABEL,FLORIDABLANCA,TRES,LOCAL,28,668880,152880,'30/04/2013',,'30/05/2017',VIGENTE
5699,FLORIDABLANCA,EL CARMEN,FLORIDABLANCA,TRES,LOCAL,10,686860,136700,'11/01/2013',,'30/01/2013',INACTIVO
5700,FLORIDABLANCA,EL CARMEN,FLORIDABLANCA,TRES,LOCAL,20,600000,136700,'11/01/2013',,'30/08/2018',VIGENTE
5701,FLORIDABLANCA,EL CARMEN,FLORIDABLANCA,TRES,CASA,73,799190,136700,'11/01/2013',,'30/05/2015',INACTIVO
5702,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,SEIS,APARTAMENTO,68,8351870,1485100,'11/01/2013',,'20/03/2013',INACTIVO
5703,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,26,750000,181300,'20/03/2013',,'15/05/2013',INACTIVO
5704,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,73,830080,181300,'20/03/2013',,'24/04/2014',INACTIVO
5705,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,34,803250,181300,'20/03/2013',,'30/11/2018',VIGENTE
5706,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,36,770530,181300,'20/03/2013',,'30/08/2016',INACTIVO
5707,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,74,1419690,220000,'09/05/2013',,'19/05/2016',VIGENTE
5708,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,29,1268050,220000,'09/05/2013',,'23/05/2013',INACTIVO
5709,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,18,1250000,220000,'09/05/2013',,'27/07/2015',INACTIVO
5710,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,48,887640,176700,'09/07/2013',,'11/07/2013',INACTIVO
5711,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,61,730000,176700,'09/07/2013',,'25/04/2019',VIGENTE
5712,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,20,700000,176700,'09/07/2013',,'21/12/2018',INACTIVO
5713,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,74,880600,176700,'09/07/2013',,'16/04/2016',INACTIVO
5714,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,24,809640,230000,'12/07/2013',,'07/06/2019',VIGENTE
5715,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,40,811900,230000,'12/07/2013',,'17/01/2017',INACTIVO
5716,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,24,857470,230000,'12/07/2013',,'01/09/2013',INACTIVO
5717,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,30,803100,204000,'26/03/2013',,'14/12/2013',INACTIVO
5718,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,APARTAMENTO,79,903270,204000,'26/03/2013',,'15/12/2015',INACTIVO
5719,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,LOCAL,25,771130,204000,'26/03/2013',,'30/04/2018',VIGENTE
5720,FLORIDABLANCA,EL TEJAR,BUCARAMANGA,CUATRO,LOCAL,17,864570,0,'17/07/2013',,'20/08/2013',VIGENTE
5721,FLORIDABLANCA,BELLAVISTA,FLORIDABLANCA,TRES,LOCAL,22,691660,102000,'24/05/2013',,'26/06/2013',VIGENTE
5722,FLORIDABLANCA,PALOMITAS,FLORIDABLANCA,DOS,LOCAL,20,600000,0,'24/05/2013',,'28/06/2019',VIGENTE
5723,FLORIDABLANCA,PALOMITAS,FLORIDABLANCA,DOS,LOCAL,14,745150,0,'24/05/2013',,'26/07/2013',INACTIVO
5724,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,14,700000,157680,'31/01/2010',,'19/09/2020',VIGENTE
5725,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,30,794460,157680,'31/01/2010',,'25/02/2012',INACTIVO
5726,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,13,700000,157680,'31/01/2010',,'01/06/2017',INACTIVO
5727,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,69,600000,157680,'31/01/2010',,'01/07/2011',INACTIVO
5728,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,15,619020,157680,'31/01/2010',,'27/02/2010',INACTIVO
5729,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,29,850000,210600,'31/01/2010',,'25/01/2020',VIGENTE
5730,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,44,907550,210600,'31/01/2010',,'11/07/2015',INACTIVO
5731,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,21,866000,210600,'31/01/2010',,'30/05/2012',INACTIVO
5732,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,77,935640,210600,'31/01/2010',,'30/12/2016',INACTIVO
5733,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,37,802640,210600,'31/01/2010',,'10/02/2010',INACTIVO
5734,FLORIDABLANCA,EL CARMEN,FLORIDABLANCA,TRES,CASA,50,862390,143200,'05/07/2009',,'23/12/2011',VIGENTE
5735,FLORIDABLANCA,EL CARMEN,FLORIDABLANCA,TRES,APARTAMENTO,73,598390,143200,'05/07/2009',,'06/11/2010',INACTIVO
5736,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,29,684020,233900,'05/07/2009',,'03/12/2009',INACTIVO
5737,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,70,856800,233900,'05/07/2009',,'24/06/2016',VIGENTE
5738,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,33,885420,233900,'05/07/2009',,'28/02/2014',INACTIVO
5739,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,28,734580,233900,'05/07/2009',,'14/01/2012',INACTIVO
5740,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,21,829280,233900,'05/07/2009',,'28/02/2014',INACTIVO
5741,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,CASA,20,1792310,376600,'05/07/2009',,'08/05/2010',INACTIVO
5742,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CINCO,CASA,63,1998090,376600,'05/07/2009',,'08/05/2010',VIGENTE
5743,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,84,678780,209500,'10/07/2009',,'17/05/2012',INACTIVO
5744,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,14,906280,209500,'10/07/2009',,'24/01/2015',VIGENTE
5745,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,29,631400,209500,'10/07/2009',,'15/08/2009',INACTIVO
5746,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,LOCAL,22,548050,120600,'16/10/2009',,'29/10/2012',INACTIVO
5747,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,APARTAMENTO,49,500000,120600,'16/10/2009',,'24/01/2012',INACTIVO
5748,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,LOCAL,13,724630,120600,'16/10/2009',,'16/03/2017',VIGENTE
5749,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,CASA,64,431460,120600,'16/10/2009',,'27/11/2009',INACTIVO
5750,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,LOCAL,30,634030,120600,'16/10/2009',,'04/12/2013',INACTIVO
5751,FLORIDABLANCA,ALTAMIRA,FLORIDABLANCA,TRES,APARTAMENTO,41,687380,120600,'16/10/2009',,'20/02/2016',INACTIVO
5752,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,TRES,APARTAMENTO,99,650000,135000,'31/01/2010','27/12/2019','11/01/2020',VIGENTE
5753,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,TRES,CASA,23,515850,135000,'31/01/2010','27/12/2019','15/10/2010',INACTIVO
5754,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,TRES,LOCAL,16,552560,135000,'31/01/2010','27/12/2019','26/11/2011',INACTIVO
5755,FLORIDABLANCA,FLORIDABLANCA,FLORIDABLANCA,TRES,LOCAL,20,760780,135000,'31/01/2010','27/12/2019','05/03/2014',INACTIVO
5756,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,95,782300,210600,'26/04/2010',,'16/10/2010',INACTIVO
5757,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,18,1066990,210600,'26/04/2010',,'19/01/2015',INACTIVO
5758,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,51,835380,210600,'26/04/2010',,'05/10/2018',VIGENTE
5759,FLORIDABLANCA,LAGOS II,FLORIDABLANCA,TRES,APARTAMENTO,54,704060,0,'21/10/2009',,'18/11/2010',INACTIVO
5760,FLORIDABLANCA,LAGOS II,FLORIDABLANCA,TRES,CASA,99,800000,0,'21/10/2009',,'28/01/2016',VIGENTE
5761,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,50,950000,280080,'21/10/2009',,'27/01/2020',VIGENTE
5762,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,LOCAL,24,970100,280080,'21/10/2009',,'01/07/2015',INACTIVO
5763,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,APARTAMENTO,79,783210,280080,'21/10/2009',,'02/06/2012',INACTIVO
5764,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,53,783210,280080,'21/10/2009',,'02/06/2012',INACTIVO
5765,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,SEIS,LOCAL,10,3375930,0,'03/02/2010',,'17/01/2015',INACTIVO
5766,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,SEIS,LOCAL,25,1396720,0,'03/02/2010',,'24/03/2010',INACTIVO
5767,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,22,809640,210600,'01/05/2010',,'30/07/2019',VIGENTE
5768,FLORIDABLANCA,CAÑAVERA,FLORIDABLANCA,CUATRO,CASA,64,915820,210600,'01/05/2010',,'23/01/2016',INACTIVO
